STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,FIRST_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_DESC,COST_OF_ATTEND,UNMET_NEED,1ST_YR_GPA,1ST_YR_EFFICIENCY
18,M,BGD 4,Y,N,Health Science,Foundations of Business,24.0,1130.0,200908,On Campus,1,90.0,3.85,2.0,3.0,Bachelors,1418100,-94620.0,2.0,1.0
18,F,BGD 3,Y,N,Health Science,Chemistry,17.0,530.0,201008,On Campus,1,138.0,3.19,3.0,3.0,Bachelors,0,0.0,1.75,0.6709558823529411
18,F,BGD 1,Y,N,English and Secondary Ed,N,22.0,,200608,On Campus,1,69.0,3.0,2.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.78125
18,F,BGD 4,Y,N,Nursing,N,18.0,,200708,On Campus,1,69.0,3.19,,2.0,Bachelors,1233900,589740.0,1.75,0.8846153846153846
18,F,BGD 2,N,Y,Health Science,N,,950.0,200808,Off Campus,0,90.0,3.5,,,Bachelors,0,0.0,2.25,1.0
18,M,BGD 1,N,N,Political Science,N,24.0,1150.0,200908,Off Campus,1,421.0,2.82,2.0,2.0,Bachelors,0,0.0,1.5,0.9
18,F,BGD 1,Y,N,Exercise Science,N,19.0,880.0,201008,On Campus,1,150.0,2.9,2.0,2.0,Bachelors,0,0.0,1.75,0.9615384615384616
18,F,BGD 4,Y,N,English Language/Literature,N,,1060.0,200908,On Campus,1,150.0,2.46,2.0,2.0,Bachelors,1025700,287640.0,1.5833333333333335,1.0
18,F,BGD 1,Y,N,Communication,N,20.0,,201008,On Campus,0,150.0,2.4,,,Bachelors,0,0.0,2.0833333333333335,1.0
17,M,BGD 3,Y,N,Computer Science - Systems,N,,530.0,200708,On Campus,1,150.0,2.53,4.0,3.0,Bachelors,0,0.0,1.75,1.0
17,M,BGD 6,Y,N,Information Technology,N,22.0,1030.0,201008,Off Campus,1,69.0,2.8,2.0,4.0,Bachelors,0,0.0,1.9166666666666665,1.0
18,M,BGD 1,Y,N,Criminal Justice,N,20.0,,200508,On Campus,1,90.0,2.89,,,Bachelors,0,0.0,1.4166666666666665,1.0
25,M,BGD 1,N,Y,Management,N,,,200608,Off Campus,1,69.0,,,,Bachelors,240120,-431640.0,1.6666666666666665,0.8020833333333333
18,M,BGD 1,Y,N,Undeclared,N,,540.0,200808,Off Campus,0,69.0,3.13,3.0,3.0,Bachelors,1306020,234420.0,1.25,0.8666666666666667
18,F,BGD 3,Y,N,Pre-Nursing,N,,800.0,201008,Off Campus,1,0.0,3.0,4.0,4.0,Bachelors,0,0.0,1.0833333333333333,0.8461538461538461
18,M,BGD 1,Y,N,Engineering Studies,N,,1170.0,200508,Off Campus,1,69.0,3.25,,,Bachelors,0,0.0,1.3333333333333335,1.0
18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,,1000.0,200808,Off Campus,1,69.0,3.5,3.0,3.0,Bachelors,217920,-217920.0,0.6666666666666666,0.8461538461538461
18,M,BGD 2,Y,N,Pre-Business,N,19.0,960.0,200908,On Campus,1,150.0,3.69,2.0,3.0,Bachelors,1418100,256680.0,1.1666666666666667,0.8144796380090498
19,M,BGD 1,N,N,English Language/Literature,History,20.0,,200908,On Campus,0,190.0,2.93,2.0,2.0,Bachelors,1418100,307620.0,1.3333333333333335,1.0
18,F,BGD 1,Y,N,Undeclared,N,,970.0,201008,On Campus,1,150.0,2.5,,,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 3,Y,N,Criminal Justice,N,,860.0,200508,On Campus,1,188.0,2.63,3.0,3.0,Bachelors,0,0.0,2.0833333333333335,1.0
18,M,BGD 4,Y,N,Chemistry,N,,1030.0,200608,On Campus,1,176.0,3.19,2.0,2.0,Bachelors,1176420,-299160.0,2.0,1.0
18,F,BGD 1,Y,N,Pre-Business,N,,870.0,200908,Off Campus,1,69.0,3.0,3.0,3.0,Bachelors,1316580,585120.0,1.5833333333333335,0.875
18,F,BGD 3,Y,N,Marketing,N,,900.0,200608,Off Campus,0,69.0,3.13,3.0,2.0,Bachelors,0,0.0,1.25,0.8928571428571428
18,F,BGD 6,N,N,Art,Communication,,990.0,200508,On Campus,0,1078.0,3.64,3.0,3.0,Bachelors,1270680,-18000.0,1.5833333333333335,1.0
18,F,BGD 3,Y,N,Criminal Justice,N,,,200908,On Campus,1,0.0,2.93,2.0,2.0,Bachelors,1418100,231900.0,2.25,0.9411764705882353
18,M,BGD 3,Y,N,Marketing,N,16.0,900.0,200808,Off Campus,1,69.0,3.0,3.0,3.0,Bachelors,1255740,-347580.0,1.5,0.75
18,F,BGD 1,Y,N,Undeclared,N,25.0,,200808,Off Campus,1,69.0,3.53,2.0,2.0,Bachelors,1255740,-347580.0,1.6666666666666667,0.8571428571428572
18,F,BGD 1,Y,N,Early Childhood Education,N,,1030.0,200908,On Campus,0,138.0,3.2,,,Bachelors,451620,-417420.0,2.25,1.0
18,M,BGD 3,Y,N,English Language/Literature,N,18.0,490.0,200908,On Campus,1,90.0,3.2,2.0,2.0,Bachelors,1418100,222300.0,1.5833333333333335,0.90625
18,F,BGD 3,Y,N,Pre-Nursing,N,,820.0,200908,On Campus,1,69.0,2.44,2.0,2.0,Bachelors,1418100,298994.39999999997,1.9166666666666665,1.0
17,F,BGD 1,Y,N,Biology,N,20.0,950.0,200908,Off Campus,1,69.0,3.1,4.0,4.0,Bachelors,1417380,46500.0,1.5,1.0
19,M,BGD 3,Y,N,Management,N,,820.0,200608,Off Campus,1,69.0,2.77,4.0,3.0,Bachelors,0,0.0,1.1666666666666665,0.7941176470588236
17,M,BGD 3,Y,N,Exercise Science,N,,,200708,Off Campus,1,69.0,2.32,3.0,3.0,Bachelors,0,0.0,1.0,0.875
17,F,BGD 3,Y,N,Communication,N,,1080.0,201008,Off Campus,1,0.0,3.5,3.0,2.0,Bachelors,0,0.0,2.333333333333333,1.0
17,M,BGD 3,Y,N,Computer Science - Systems,N,,1060.0,200708,Off Campus,1,0.0,3.74,3.0,3.0,Bachelors,1201500,28020.0,1.5833333333333333,1.0
18,M,BGD 1,Y,N,Biology,N,,,200508,Off Campus,0,0.0,2.87,3.0,2.0,Bachelors,0,0.0,1.3333333333333335,1.0
19,M,BGD 1,Y,N,Theatre Arts,N,24.0,1150.0,200908,On Campus,1,769.0,2.78,3.0,2.0,Bachelors,1418100,646240.8,1.1666666666666665,0.8571428571428572
18,F,BGD 1,N,N,Nursing,N,23.0,,200508,Off Campus,1,0.0,3.06,,,Bachelors,0,0.0,0.8333333333333333,0.8461538461538461
18,F,BGD 3,N,N,Communication,Psychology,21.0,,201008,On Campus,1,0.0,3.81,4.0,3.0,Bachelors,301080,0.0,1.75,0.875
18,F,BGD 1,Y,N,Early Childhood Education,N,,930.0,200808,Off Campus,1,69.0,3.14,3.0,3.0,Bachelors,1255740,-371580.0,1.1666666666666665,0.8214285714285714
17,F,BGD 3,Y,N,Biology,N,,,200708,Off Campus,1,69.0,3.26,2.0,2.0,Bachelors,0,0.0,1.0,0.8846153846153846
18,M,BGD 1,Y,N,Undeclared,Music,,1120.0,200608,Off Campus,1,69.0,3.57,2.0,2.0,Bachelors,0,0.0,1.0833333333333335,0.9
18,F,BGD 1,Y,N,Biology,N,,460.0,200908,Off Campus,1,69.0,3.13,3.0,3.0,Bachelors,451620,-417420.0,1.1666666666666667,0.7156862745098038
18,F,BGD 1,Y,N,Early Childhood Education,N,17.0,430.0,201008,On Campus,1,150.0,3.29,2.0,2.0,Bachelors,0,0.0,2.4166666666666665,1.0
18,M,BGD 3,Y,N,Music,N,,1010.0,201008,On Campus,1,136.0,2.67,2.0,2.0,Bachelors,0,0.0,1.3333333333333335,1.0
18,M,BGD 1,Y,N,Communication,N,20.0,560.0,200608,Off Campus,1,69.0,3.2,3.0,3.0,Bachelors,0,0.0,0.9166666666666667,1.0
18,M,BGD 1,Y,N,Undeclared,N,,,200808,Off Campus,1,150.0,2.97,3.0,3.0,Bachelors,0,0.0,1.0,1.0
18,F,BGD 3,Y,N,Mathematics,N,18.0,1000.0,200808,On Campus,1,90.0,3.27,4.0,3.0,Bachelors,1306020,224580.0,1.25,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,,1150.0,200808,Off Campus,1,138.0,3.26,2.0,2.0,Bachelors,1306020,314400.0,1.4166666666666665,0.8571428571428572
18,F,BGD 1,Y,N,Psychology,N,,,201008,On Campus,0,69.0,3.13,2.0,2.0,Bachelors,0,0.0,1.9166666666666667,1.0
18,M,BGD 3,Y,N,Undeclared,N,,850.0,200508,Off Campus,1,0.0,2.81,2.0,2.0,Bachelors,1151640,-288180.0,1.0,0.875
18,F,BGD 3,Y,N,Biology,Spanish,,940.0,200508,On Campus,1,190.0,3.54,2.0,2.0,Bachelors,0,0.0,1.0,0.7846153846153847
18,M,BGD 1,N,N,Computer Science - Systems,N,,,200508,Off Campus,1,0.0,2.53,,,Bachelors,0,0.0,1.1666666666666667,1.0
18,F,BGD 1,N,N,General Business,N,29.0,,200808,Off Campus,1,69.0,2.57,2.0,3.0,Bachelors,976320,649440.0,1.5833333333333333,0.875
18,F,BGD 3,Y,N,Pre-Business,N,17.0,870.0,200908,On Campus,1,69.0,3.35,2.0,2.0,Bachelors,0,0.0,2.25,0.90625
18,M,BGD 1,Y,N,Computer Science - Games,N,,1210.0,201008,On Campus,1,90.0,3.87,2.0,3.0,Bachelors,0,0.0,1.9166666666666665,0.8823529411764706
18,F,BGD 1,Y,N,Nursing,N,,450.0,200508,Off Campus,1,69.0,3.0,4.0,2.0,Bachelors,1151640,356340.0,1.1666666666666665,0.6153846153846154
18,F,BGD 3,Y,N,Criminal Justice,Psychology,18.0,880.0,200908,Off Campus,0,0.0,3.6,4.0,2.0,Bachelors,1409460,447960.0,1.4166666666666667,1.0
18,F,BGD 1,Y,N,Undeclared,N,23.0,,201008,On Campus,1,69.0,3.4,3.0,2.0,Bachelors,0,0.0,1.75,0.6764705882352942
18,F,BGD 3,Y,N,Pre-Nursing,N,20.0,870.0,200908,On Campus,1,69.0,2.75,2.0,2.0,Bachelors,1418100,778140.0,1.9166666666666665,0.8846153846153846
17,F,BGD 3,Y,N,Biology,N,19.0,,200508,On Campus,1,150.0,2.72,3.0,2.0,Bachelors,0,0.0,1.8333333333333335,0.7692307692307693
18,M,BGD 4,Y,N,Engineering Studies,N,,1090.0,200608,On Campus,1,0.0,3.47,3.0,3.0,Bachelors,0,0.0,1.6666666666666667,0.90625
18,M,BGD 1,Y,N,Undeclared,N,,880.0,200908,Off Campus,1,69.0,2.5,2.0,3.0,Bachelors,369000,0.0,1.5,0.7666666666666666
18,M,BGD 3,Y,N,Biology,Music,,850.0,200908,Off Campus,1,69.0,2.81,2.0,3.0,Bachelors,1418100,761100.0,1.5,0.7729166666666667
17,M,BGD 3,Y,N,Undeclared,N,,1000.0,201008,Off Campus,1,0.0,2.68,3.0,3.0,Bachelors,150540,-139140.0,1.1666666666666665,0.875
18,F,BGD 1,Y,N,Pre-Nursing,N,,1140.0,201008,Off Campus,0,69.0,4.0,4.0,3.0,Bachelors,0,0.0,1.75,0.875
18,F,BGD 3,Y,N,Health Science,Marketing,22.0,950.0,201008,On Campus,1,90.0,3.0,3.0,3.0,Bachelors,0,0.0,1.75,0.8846153846153846
18,F,BGD 1,Y,N,Undeclared,N,,1170.0,200808,Off Campus,1,0.0,3.18,3.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.9
18,F,BGD 1,Y,N,Early Childhood Education,N,,,200908,Off Campus,1,69.0,3.44,3.0,3.0,Bachelors,1324500,114000.0,1.8333333333333333,0.8846153846153846
18,F,BGD 1,N,N,General Studies/AS,N,16.0,,201008,Off Campus,0,0.0,2.75,2.0,2.0,Associate,0,0.0,1.1666666666666667,0.6346153846153846
18,F,BGD 1,Y,N,Undeclared,N,,1090.0,201008,Off Campus,1,69.0,3.07,2.0,3.0,Bachelors,0,0.0,1.75,0.8846153846153846
18,M,BGD 1,Y,N,Accounting,N,,1020.0,200508,On Campus,1,69.0,2.93,,,Bachelors,0,0.0,1.0833333333333335,0.625
18,F,BGD 1,Y,N,Communication,N,,1010.0,200808,On Campus,1,90.0,2.89,2.0,3.0,Bachelors,1306020,346860.0,1.5833333333333333,0.9
18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,,1000.0,200908,Off Campus,1,0.0,3.875,2.0,3.0,Bachelors,0,0.0,1.0,0.7678571428571428
18,M,BGD 1,Y,N,Computer Science - Systems,N,,1240.0,200508,Off Campus,1,69.0,2.57,3.0,2.0,Bachelors,0,0.0,1.1666666666666665,0.775
18,M,BGD 1,Y,N,Communication,N,,460.0,200908,Off Campus,1,69.0,2.18,3.0,2.0,Bachelors,955500,82260.0,1.5,0.8928571428571428
19,M,BGD 1,Y,N,Undeclared,N,18.0,,200608,On Campus,1,90.0,2.75,,,Bachelors,224640,0.0,1.3333333333333335,0.7666666666666666
18,F,BGD 1,Y,N,Undeclared,N,21.0,1030.0,200608,On Campus,1,150.0,2.61,,,Bachelors,0,0.0,1.5,0.775
17,F,BGD 3,Y,N,Criminal Justice,N,,970.0,200608,On Campus,1,150.0,2.75,,3.0,Bachelors,1160520,576240.0,1.3333333333333333,0.8666666666666667
17,F,BGD 1,Y,N,Psychology,N,,,200608,Off Campus,1,69.0,3.5,2.0,2.0,Bachelors,0,0.0,1.5833333333333333,1.0
18,M,BGD 1,Y,N,Computer Science - Games,N,15.0,,200708,Off Campus,1,69.0,3.25,2.0,2.0,Bachelors,0,0.0,1.3333333333333335,0.8461538461538461
18,M,BGD 3,Y,N,Biology,N,,,200708,On Campus,1,69.0,2.81,2.0,3.0,Bachelors,902760,-36900.0,1.8333333333333333,0.7678571428571428
18,M,BGD 1,Y,N,Marketing,N,22.0,,200808,Off Campus,1,69.0,2.56,4.0,3.0,Bachelors,1306020,731640.0,0.8333333333333333,0.7211538461538461
18,F,BGD 3,Y,N,Chemistry,N,19.0,,201008,On Campus,1,138.0,3.13,2.0,2.0,Bachelors,0,0.0,0.8333333333333333,0.7128205128205127
18,F,BGD 1,Y,N,General Business,N,,1150.0,200708,Off Campus,1,0.0,3.5,3.0,3.0,Bachelors,1201500,-279660.0,1.6666666666666665,1.0
18,F,BGD 1,N,N,Undeclared,N,19.0,900.0,200808,Off Campus,1,0.0,2.65,2.0,,Bachelors,908160,0.0,1.3333333333333335,0.875
18,F,BGD 3,Y,N,Nursing,N,19.0,,200508,On Campus,1,150.0,3.5,2.0,,Bachelors,0,0.0,1.5,0.9
18,F,BGD 1,Y,N,Nursing,N,,,200608,Off Campus,1,69.0,3.63,3.0,3.0,Bachelors,299160,-299160.0,1.5,0.7375565610859729
18,F,BGD 1,N,N,Pre-Nursing,N,19.0,910.0,201008,Off Campus,1,0.0,3.14,3.0,,Bachelors,0,0.0,1.4166666666666665,0.6025641025641025
18,F,BGD 1,Y,N,Undeclared,N,23.0,940.0,200808,On Campus,1,138.0,3.14,3.0,2.0,Bachelors,1306020,-158520.0,1.5833333333333335,0.7307692307692308
18,F,BGD 4,Y,N,General Business,N,,1030.0,200708,Off Campus,1,0.0,3.5,3.0,2.0,Bachelors,1245480,340560.0,1.5,0.8571428571428572
18,M,BGD 2,Y,N,Undeclared,N,,1030.0,200808,Off Campus,1,0.0,3.07,3.0,3.0,Bachelors,1264860,214680.0,1.1666666666666667,0.7
18,M,BGD 1,Y,N,Marketing,N,,950.0,200508,On Campus,0,138.0,2.93,3.0,3.0,Bachelors,1146420,-288180.0,0.8333333333333334,1.0
18,M,BGD 1,Y,N,French with Teacher Cert,Communication,,1170.0,200708,On Campus,1,138.0,2.94,,,Bachelors,0,0.0,1.75,0.9166666666666667
18,F,BGD 1,Y,N,Criminal Justice,N,,990.0,200508,On Campus,1,69.0,3.43,2.0,2.0,Bachelors,1146420,369720.0,1.4166666666666667,0.75
18,F,BGD 3,Y,N,Management,N,20.0,,200708,Off Campus,1,0.0,2.33,2.0,3.0,Bachelors,861060,539460.0,0.75,0.7928571428571429
18,F,BGD 4,Y,N,Music,N,,570.0,200708,Off Campus,1,138.0,2.86,3.0,3.0,Bachelors,902760,9600.0,0.5,1.0
18,M,BGD 1,Y,N,Undeclared,N,,1020.0,200708,Off Campus,0,69.0,3.36,,,Bachelors,0,0.0,0.9166666666666667,0.8461538461538461
17,M,BGD 3,Y,N,Computer Science - Systems,N,20.0,1080.0,200708,On Campus,1,150.0,3.13,3.0,3.0,Bachelors,0,0.0,0.9166666666666667,0.5625
18,F,BGD 3,Y,N,Chemistry,N,17.0,860.0,200608,On Campus,1,150.0,3.15,3.0,2.0,Bachelors,1176420,431760.0,1.9166666666666665,0.7125
18,F,BGD 3,Y,N,Health Science,N,19.0,,200808,On Campus,1,69.0,3.51,2.0,2.0,Bachelors,1306020,187962.0,1.0833333333333335,0.6166666666666667
18,M,BGD 3,Y,N,General Business,N,22.0,,200708,Off Campus,1,0.0,2.69,2.0,3.0,Bachelors,869760,356160.0,0.75,0.7416666666666667
17,M,BGD 1,Y,N,Undeclared,N,,1030.0,201008,Off Campus,1,69.0,2.76,3.0,3.0,Bachelors,0,0.0,1.5,0.8846153846153846
18,M,BGD 1,Y,N,Undeclared,N,19.0,,200908,On Campus,1,69.0,2.66,3.0,2.0,Bachelors,1025700,223740.0,0.41666666666666663,0.39743589743589747
18,M,BGD 3,Y,N,Psychology,N,,,200908,On Campus,1,69.0,,2.0,2.0,Bachelors,1418100,273600.0,0.9166666666666667,0.71875
18,M,BGD 3,Y,N,Chemistry,N,19.0,,200708,On Campus,1,69.0,2.0,2.0,3.0,Bachelors,902760,389460.0,1.0,0.8
18,M,BGD 3,Y,N,Pre-Business,N,,970.0,201008,Off Campus,1,0.0,3.1,3.0,3.0,Bachelors,0,0.0,0.75,0.7692307692307692
18,M,BGD 1,Y,N,Undeclared,N,,,200508,Off Campus,0,90.0,3.31,3.0,3.0,Bachelors,1144200,60.0,1.0833333333333335,0.8365384615384616
18,M,BGD 1,Y,N,Undeclared,N,,1130.0,201008,Off Campus,1,69.0,3.0,3.0,2.0,Bachelors,0,0.0,1.5,0.9
18,F,BGD 3,Y,N,Early Childhood Education,N,19.0,,201008,On Campus,1,150.0,2.7,3.0,3.0,Bachelors,0,0.0,1.0833333333333335,0.71875
18,F,BGD 3,Y,N,Psychology,Spanish,,910.0,200808,Off Campus,1,0.0,2.93,2.0,4.0,Bachelors,1255740,475260.0,2.0,0.9
18,F,BGD 1,Y,N,Early Childhood Education,N,,480.0,200508,Off Campus,1,69.0,3.18,3.0,3.0,Bachelors,1151640,434700.0,1.0833333333333335,0.8846153846153846
18,M,BGD 3,Y,N,Management Information Systems,N,21.0,,200708,On Campus,1,69.0,2.89,3.0,3.0,Bachelors,0,0.0,1.0833333333333335,0.8229166666666667
18,F,BGD 1,N,N,Accounting,N,22.0,,200508,Off Campus,1,0.0,3.21,2.0,2.0,Bachelors,733860,255960.0,1.4166666666666667,0.8333333333333333
18,F,BGD 3,Y,N,Early Childhood Education,N,,410.0,200808,On Campus,1,90.0,3.06,2.0,3.0,Bachelors,1306020,412560.0,0.75,0.6153846153846154
17,M,BGD 3,Y,N,Psychology,Criminal Justice,21.0,,200508,Off Campus,1,0.0,2.25,4.0,3.0,Bachelors,1146420,532920.0,0.75,0.7333333333333334
18,M,BGD 1,Y,N,General Business,N,,1120.0,200808,Off Campus,1,69.0,2.93,2.0,3.0,Bachelors,1255740,-347580.0,0.5,0.6666666666666666
18,F,BGD 1,Y,N,Undeclared,N,,960.0,200908,On Campus,1,150.0,3.5,3.0,2.0,Bachelors,1418100,410700.0,1.1666666666666667,0.75
18,M,BGD 3,Y,N,Management,N,,,200608,Off Campus,1,0.0,3.58,2.0,2.0,Bachelors,199440,-66180.0,0.6666666666666666,0.625
18,M,BGD 1,Y,N,General Business,N,,1000.0,200508,Off Campus,1,0.0,3.13,,,Bachelors,0,0.0,1.5,0.5890688259109311
18,F,BGD 3,Y,N,Chemistry,N,19.0,800.0,200708,On Campus,1,90.0,3.1,2.0,3.0,Bachelors,0,0.0,1.0,0.7908653846153846
18,F,BGD 3,Y,N,Joint Enrollment - Accel,N,,470.0,201008,On Campus,1,0.0,2.55,,2.0,Bachelors,269100,-231720.0,0.5,0.5769230769230769
18,M,BGD 3,Y,N,Undeclared,N,18.0,640.0,201008,Off Campus,1,0.0,2.25,3.0,3.0,Bachelors,0,0.0,0.9166666666666666,0.7083333333333334
18,F,BGD 1,Y,N,Exercise Science,N,27.0,1090.0,201008,On Campus,0,138.0,3.36,3.0,3.0,Bachelors,0,0.0,1.8333333333333335,1.0
18,F,BGD 3,Y,N,Sociology,N,,910.0,200908,On Campus,1,0.0,3.46,2.0,1.0,Bachelors,1418100,68460.0,1.6666666666666665,0.875
18,M,BGD 3,Y,N,English Language/Literature,Communication,,1100.0,201008,Off Campus,1,0.0,3.4,2.0,3.0,Bachelors,0,0.0,3.0,1.0
18,F,BGD 1,Y,N,Early Childhood Education,N,24.0,890.0,200608,On Campus,1,69.0,3.53,2.0,2.0,Bachelors,0,0.0,2.0833333333333335,0.8928571428571428
18,M,BGD 1,Y,N,Undeclared,N,,820.0,200708,Off Campus,1,69.0,2.69,3.0,2.0,Bachelors,0,0.0,2.0,1.0
18,M,BGD 3,N,N,Criminal Justice,N,20.0,,201008,On Campus,1,188.0,3.31,2.0,2.0,Bachelors,0,0.0,1.0,0.8571428571428572
18,F,BGD 1,Y,N,Pre-Nursing,N,19.0,840.0,200908,On Campus,1,150.0,3.11,3.0,2.0,Bachelors,1418100,-417420.0,1.6666666666666665,1.0
18,F,BGD 1,Y,N,Undeclared,N,17.0,,200908,Off Campus,0,69.0,3.21,,,Bachelors,451620,-417420.0,1.3333333333333335,0.8461538461538461
18,F,BGD 1,Y,N,Pre-Business,N,,980.0,200908,On Campus,1,136.0,3.86,2.0,2.0,Bachelors,1418100,362400.0,1.9166666666666665,1.0
18,M,BGD 1,Y,N,Music Performance,N,,1180.0,200808,Off Campus,1,90.0,3.34,3.0,3.0,Bachelors,0,0.0,1.0833333333333335,0.8282051282051281
18,F,BGD 1,Y,N,Early Childhood Education,Music,,940.0,200608,Off Campus,1,69.0,2.93,2.0,3.0,Bachelors,0,0.0,2.4166666666666665,1.0
18,F,BGD 2,Y,N,Pre-Business,N,18.0,920.0,200908,On Campus,1,138.0,3.03,2.0,1.0,Bachelors,1410180,258420.0,1.75,0.78125
18,F,BGD 1,Y,N,Nursing,N,,950.0,200508,Off Campus,1,69.0,3.06,2.0,2.0,Bachelors,1144200,219660.0,1.6666666666666667,1.0
18,F,BGD 1,Y,N,General Studies/AS,N,19.0,830.0,200708,Off Campus,0,69.0,3.44,,,Associate,326880,-326880.0,1.5,0.7285067873303167
18,M,BGD 1,Y,N,Chemistry,N,21.0,,201008,Off Campus,1,69.0,3.73,2.0,2.0,Bachelors,0,0.0,1.8333333333333335,0.8333333333333333
18,F,BGD 1,Y,N,Management,N,18.0,,200608,Off Campus,0,208.0,3.2,1.0,3.0,Bachelors,0,0.0,0.9166666666666667,0.78125
18,F,BGD 2,N,N,Art Education,N,,940.0,200608,Off Campus,1,69.0,3.38,3.0,3.0,Bachelors,1187280,217560.0,0.5833333333333333,0.75
17,F,BGD 3,N,N,Undeclared,N,16.0,920.0,200508,Off Campus,0,69.0,3.25,3.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.9230769230769231
18,M,BGD 6,Y,N,Undeclared,N,,1010.0,200808,Off Campus,1,0.0,3.53,4.0,3.0,Bachelors,1255740,381780.0,2.333333333333333,0.8421052631578947
18,F,BGD 1,Y,N,Mathematics,N,21.0,,200908,On Campus,1,90.0,3.14,4.0,4.0,Bachelors,1410180,142440.0,2.25,1.0
18,M,BGD 3,N,N,Biology,N,,1060.0,200908,Off Campus,1,0.0,3.14,2.0,2.0,Bachelors,1025700,0.0,1.75,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1010.0,200908,Off Campus,1,69.0,3.12,4.0,2.0,Bachelors,451620,-417420.0,1.4166666666666667,1.0
18,F,BGD 1,Y,N,Pre-Nursing,N,21.0,,200908,Off Campus,1,69.0,3.13,2.0,2.0,Bachelors,451620,-158460.0,2.5,0.5803571428571428
18,F,BGD 3,Y,N,Chemistry,N,,1030.0,200508,Off Campus,0,176.0,3.25,2.0,2.0,Bachelors,0,0.0,2.3333333333333335,0.90625
18,F,BGD 3,Y,N,Biology,N,18.0,,200908,On Campus,1,138.0,2.62,3.0,3.0,Bachelors,1418100,665100.0,1.8333333333333335,0.8888888888888888
18,F,BGD 1,Y,N,Art,N,,950.0,200508,On Campus,1,181.0,2.94,3.0,2.0,Bachelors,1138980,596640.0,1.25,0.7285714285714285
18,M,BGD 1,Y,N,English Language/Literature,N,,1110.0,200508,Off Campus,1,69.0,3.4,,,Bachelors,0,0.0,1.5,1.0
18,F,BGD 3,Y,N,Biology,N,,900.0,200608,Off Campus,0,0.0,3.06,2.0,2.0,Bachelors,1171380,883380.0,2.25,0.875
18,F,BGD 1,Y,N,Middle Grades Education,N,,480.0,200608,On Campus,1,150.0,2.4,,,Bachelors,199440,0.0,1.9166666666666667,1.0
18,M,BGD 1,Y,N,Marketing,N,,960.0,200708,Off Campus,1,69.0,3.37,3.0,3.0,Bachelors,0,0.0,1.6666666666666667,1.0
18,F,BGD 3,Y,N,Early Childhood Education,N,,490.0,200908,On Campus,1,150.0,3.03,3.0,3.0,Bachelors,1410180,486960.0,2.416666666666667,1.0
18,F,BGD 3,Y,N,Spec Ed: Gen. Curr. - Reading,Computer Science - Systems,,530.0,200808,Off Campus,1,0.0,3.66,1.0,2.0,Bachelors,0,0.0,1.5833333333333335,0.8666666666666667
17,M,BGD 1,Y,N,General Business,N,,930.0,200508,Off Campus,1,0.0,3.75,2.0,2.0,Bachelors,0,0.0,1.3333333333333333,1.0
17,M,BGD 3,Y,N,Marketing,N,18.0,420.0,200608,On Campus,1,59.0,2.89,2.0,3.0,Bachelors,0,0.0,1.0,0.78125
18,F,BGD 3,Y,N,Sociology,N,,1080.0,200908,Off Campus,1,0.0,3.31,4.0,3.0,Bachelors,1418100,168600.0,1.8333333333333335,1.0
18,F,BGD 3,Y,N,Spanish,N,,,200908,Off Campus,1,69.0,3.82,2.0,3.0,Bachelors,1324500,39360.0,1.75,0.9
18,F,BGD 3,Y,N,Early Childhood Education,N,,910.0,201008,On Campus,1,150.0,3.7,2.0,3.0,Bachelors,0,0.0,2.083333333333333,1.0
18,F,BGD 3,Y,N,Criminal Justice,N,,1030.0,200508,Off Campus,1,0.0,2.69,2.0,3.0,Bachelors,1144200,605880.0,1.25,0.7692307692307692
19,M,BGD 1,Y,N,General Business,N,18.0,430.0,200508,On Campus,1,90.0,3.0,2.0,2.0,Bachelors,1146420,430200.0,1.75,0.8928571428571428
19,F,BGD 2,Y,N,Psychology,N,,530.0,200708,Off Campus,1,69.0,2.93,4.0,2.0,Bachelors,0,0.0,1.5,0.90625
18,M,BGD 3,Y,N,Exercise Science,N,,960.0,200708,On Campus,1,90.0,3.36,2.0,3.0,Bachelors,1245480,330180.0,1.8333333333333333,0.9117647058823529
18,F,BGD 1,Y,N,Biology,N,,,200808,Off Campus,1,150.0,3.1,3.0,3.0,Bachelors,1306020,283380.0,2.5,0.9
18,F,BGD 3,Y,N,Political Science,N,19.0,,200908,On Campus,0,138.0,3.0,2.0,4.0,Bachelors,1418100,68880.0,1.1666666666666665,0.8666666666666667
